86;0;2332.00;10.57;22.00;0.00;1.08
87;0;2393.00;9.70;18.00;0.00;0.84
88;0;3352.00;9.70;461.00;0.00;2.12
89;0;2474.00;9.70;21.00;0.00;1.16
90;0;2557.00;9.70;11.00;0.00;0.64
91;0;2594.00;9.70;40.00;0.00;1.60
92;0;2632.00;9.70;11.00;0.00;0.72
93;0;2679.00;9.70;25.00;0.00;1.20
94;0;2715.00;9.70;42.00;0.00;0.80
95;0;2761.00;9.50;42.00;0.00;1.92
96;0;2827.00;9.50;82.00;0.00;2.84
97;0;2848.00;10.87;19.00;0.00;1.00
98;0;2912.00;9.70;15.00;0.00;0.84
99;0;2971.00;9.70;17.00;0.00;0.96
100;0;3043.00;9.75;16.00;0.00;0.88
101;0;3101.00;9.72;22.00;0.00;1.04
102;0;3164.00;9.70;12.00;0.00;0.68
103;0;3238.00;9.70;16.00;0.00;0.92
104;0;3288.00;9.70;20.00;0.00;1.00
105;0;3308.00;9.50;59.00;0.00;2.20
106;0;3384.00;9.50;29.00;0.00;1.48
107;0;3457.00;9.70;18.00;0.00;0.84
108;0;3528.00;9.70;19.00;0.00;1.08
109;0;3637.00;9.70;11.00;0.00;0.72
110;0;3702.00;10.67;14.00;0.00;0.84
111;0;3761.00;9.70;13.00;0.00;1.00
112;0;3803.00;9.70;47.00;0.00;1.68
113;0;3861.00;9.80;33.00;0.00;1.60
114;0;3899.00;9.70;46.00;0.00;2.00
115;0;3974.00;9.70;24.00;0.00;1.28
116;0;4045.00;9.70;18.00;0.00;0.92
117;0;4108.00;10.05;23.00;0.00;1.16
118;0;4170.00;9.70;23.00;0.00;1.12
119;0;4237.00;9.70;43.00;0.00;2.00
120;0;4328.00;9.75;17.00;0.00;0.96
121;0;4407.00;10.35;26.00;0.00;1.20
122;0;4459.00;9.70;14.00;0.00;0.84
123;0;4516.00;9.70;15.00;0.00;0.80
124;0;4581.00;9.70;18.00;0.00;1.00
125;0;4653.00;9.70;30.00;0.00;1.40
126;0;4702.00;9.70;15.00;0.00;0.80
127;0;4749.00;10.02;17.00;0.00;0.88
128;0;4811.00;9.70;17.00;0.00;0.80
129;0;4878.00;9.70;27.00;0.00;1.48
130;0;4939.00;9.70;35.00;0.00;1.52
131;0;4993.00;9.70;19.00;0.00;1.12
132;0;5043.00;9.70;31.00;0.00;1.24
133;0;5108.00;9.70;21.00;0.00;1.08
134;0;5179.00;11.57;14.00;0.00;0.76
135;0;5240.00;9.70;25.00;0.00;1.08
136;0;5291.00;9.70;17.00;0.00;0.92
137;0;5346.00;9.70;15.00;0.00;0.76
138;0;5399.00;10.72;24.00;0.00;1.08
139;0;5448.00;9.70;11.00;0.00;0.72
140;0;5503.00;9.70;23.00;0.00;1.12
141;0;5563.00;9.70;32.00;0.00;1.44
142;0;5612.00;9.70;29.00;0.00;0.84
143;0;3208.00;9.70;41.00;0.00;0.96
144;0;3603.00;10.37;42.00;0.00;1.44
145;0;1722.00;9.70;45.00;0.00;1.56
146;0;2238.00;9.70;42.00;0.00;1.48
147;0;2998.00;10.40;44.00;0.00;1.28
148;0;165.00;9.70;49.00;0.00;1.60
149;0;1619.00;9.70;50.00;0.00;1.36
150;0;2548.00;9.70;54.00;0.00;0.80
151;0;3668.00;9.72;47.00;0.00;1.36
152;0;751.00;9.70;48.00;0.00;1.32
153;0;3734.00;9.70;47.00;0.00;1.32
154;0;3161.00;9.70;52.00;0.00;1.20
155;0;2886.00;9.70;44.00;0.00;0.92
156;0;2095.00;9.70;47.00;0.00;1.24
157;0;3543.00;10.12;65.00;0.00;1.72
158;0;4520.00;10.37;58.00;0.00;1.32
159;0;5199.00;9.70;53.00;0.00;1.28
160;0;22.00;9.70;54.00;0.00;1.20
161;0;4465.00;9.70;46.00;0.00;1.00
162;0;4771.00;9.70;54.00;0.00;1.32
163;0;690.00;10.67;69.00;0.00;1.28
164;0;1797.00;10.72;69.00;0.00;2.08
165;0;5464.00;9.70;60.00;0.00;1.52
166;0;5148.00;11.47;66.00;0.00;1.40
167;0;1404.00;9.70;50.00;0.00;0.92
168;0;2126.00;9.50;68.00;0.00;1.60
169;0;2337.00;9.70;65.00;0.00;1.56
170;0;1072.00;9.70;78.00;0.00;0.92
171;0;2187.00;11.05;61.00;0.00;1.24
172;0;640.00;9.70;79.00;0.00;1.24
173;0;1284.00;9.70;59.00;0.00;1.48
174;0;2421.00;11.60;82.00;0.00;1.88
175;0;2939.00;9.70;54.00;0.00;0.96
176;0;3252.00;9.70;49.00;0.00;0.88
177;0;4317.00;11.17;55.00;0.00;1.40
178;0;4600.00;9.70;65.00;0.00;1.44
179;0;4837.00;9.70;65.00;0.00;1.40
180;0;98.00;9.82;65.00;0.00;1.56
181;0;228.00;9.70;65.00;0.00;1.56
182;0;312.00;9.70;58.00;0.00;1.36
183;0;804.00;10.05;75.00;0.00;1.76
184;0;5353.00;11.97;71.00;0.00;1.32
185;0;585.00;9.70;64.00;0.00;1.48
186;0;2643.00;9.70;74.00;0.00;1.68
187;0;3433.00;11.55;55.00;0.00;0.64
188;0;4060.00;9.95;68.00;0.00;1.52
189;0;1679.00;9.70;72.00;0.00;1.40
190;0;1976.00;9.70;84.00;0.00;1.64
191;0;3048.00;9.70;59.00;0.00;0.96
192;0;3475.00;9.70;63.00;0.00;1.12
193;0;5297.00;10.40;72.00;0.00;1.32
194;0;3986.00;9.70;72.00;0.00;1.68
195;0;463.00;10.05;71.00;0.00;1.40
196;0;2039.00;10.07;73.00;0.00;1.48
197;0;2500.00;9.70;88.00;0.00;1.56
198;0;4129.00;9.70;71.00;0.00;1.56
199;0;4349.00;10.45;87.00;0.00;1.84
200;0;4424.00;9.95;85.00;0.00;1.80
201;0;4704.00;9.70;75.00;0.00;1.48
202;0;1436.00;10.12;80.00;0.00;1.40
203;0;852.00;9.70;64.00;0.00;0.96
204;0;3929.00;10.22;103.00;0.00;1.64
205;0;5412.00;10.10;79.00;0.00;1.40
206;0;269.00;10.40;105.00;0.00;1.60
207;0;5527.00;9.70;91.00;0.00;1.92
208;0;3105.00;9.70;63.00;0.00;0.80
209;0;2370.00;9.70;114.00;0.00;1.28
210;0;895.00;10.00;77.00;0.00;1.12
211;0;389.00;10.55;85.00;0.00;1.36
212;0;947.00;9.70;78.00;0.00;1.28
213;0;2267.00;9.70;89.00;0.00;1.44
214;0;4985.00;10.10;84.00;0.00;1.44
215;0;1028.00;9.70;84.00;0.00;1.32
216;0;1857.00;10.30;92.00;0.00;1.32
217;0;5240.00;9.70;86.00;0.00;1.52
218;0;4191.00;10.45;85.00;0.00;1.20
219;0;5099.00;9.70;100.00;0.00;1.56
220;0;1384.00;9.77;97.00;0.00;1.44
221;0;5047.00;11.37;81.00;0.00;1.24
222;0;518.00;10.35;89.00;0.00;1.44
223;0;2696.00;9.70;97.00;0.00;1.36
224;0;3700.00;9.70;94.00;0.00;1.28
225;0;5600.00;9.70;86.00;0.00;1.24
226;0;4899.00;9.70;92.00;0.00;1.60
227;0;3361.00;9.70;74.00;0.00;0.72
228;0;3632.00;9.70;91.00;0.00;1.44
229;0;1910.00;10.50;90.00;0.00;1.32
230;0;4644.00;9.70;102.00;0.00;1.24
231;0;1239.00;9.70;98.00;0.00;1.56
232;0;3422.00;9.50;114.00;0.00;1.76
233;0;3228.00;9.50;96.00;0.00;1.24
234;0;982.00;9.70;113.00;0.00;1.44
235;0;1520.00;9.70;93.00;0.00;1.20
236;0;2962.00;9.50;97.00;0.00;1.36
237;0;4271.00;9.70;97.00;0.00;1.08
238;0;731.00;10.72;98.00;0.00;1.32
239;0;31.00;10.10;101.00;0.00;1.40
240;0;1156.00;10.50;97.00;0.00;1.28
241;0;1590.00;9.70;92.00;0.00;0.76
242;0;2152.00;9.70;97.00;0.00;1.24
243;0;184.00;10.32;110.00;0.00;1.72
244;0;1634.00;9.70;113.00;0.00;1.80
245;0;3751.00;9.70;106.00;0.00;1.32
246;0;4792.00;9.70;99.00;0.00;1.32
247;0;3461.00;9.70;99.00;0.00;1.16
248;0;2211.00;10.90;103.00;0.00;1.36
249;0;2566.00;10.85;107.00;0.00;1.24
250;0;3868.00;9.70;102.00;0.00;1.24
251;0;1321.00;9.70;112.00;0.00;1.40
252;0;3329.00;9.70;98.00;0.00;0.88
253;0;3586.00;9.70;126.00;0.00;1.48
254;0;3143.00;9.50;100.00;0.00;1.04
255;0;4023.00;11.62;119.00;0.00;1.64
256;0;4537.00;9.70;112.00;0.00;1.92
257;0;4961.00;9.70;131.00;0.00;1.32
258;0;3056.00;9.50;110.00;0.00;1.24
259;0;3792.00;9.70;129.00;0.00;1.36
260;0;598.00;9.70;124.00;0.00;0.96
261;0;5187.00;9.70;114.00;0.00;1.32
262;0;2060.00;9.50;131.00;0.00;2.04
263;0;566.00;9.70;2029.00;0.00;0.88
264;0;2615.00;9.70;124.00;0.00;1.40
265;0;4161.00;9.70;121.00;0.00;1.40
266;0;325.00;9.70;128.00;0.00;1.56
267;0;3514.00;9.70;130.00;0.00;1.64
268;0;3370.00;10.92;115.00;0.00;1.12
269;0;4755.00;9.70;134.00;0.00;1.60
270;0;126.00;9.70;126.00;0.00;1.44
271;0;1702.00;11.57;114.00;0.00;1.12
272;0;71.00;10.80;133.00;0.00;1.28
273;0;859.00;10.80;127.00;0.00;1.36
274;0;4484.00;9.70;130.00;0.00;1.48
275;0;2314.00;9.70;124.00;0.00;1.28
276;0;4088.00;9.70;131.00;0.00;1.52
277;0;466.00;10.72;128.00;0.00;1.40
278;0;1557.00;9.70;140.00;0.00;1.24
279;0;1951.00;9.72;126.00;0.00;1.24
280;0;4837.00;10.00;133.00;0.00;1.52
281;0;5466.00;9.70;133.00;0.00;1.64
282;0;1757.00;10.20;121.00;0.00;1.12
283;0;1102.00;10.05;132.00;0.00;1.52
284;0;4594.00;9.70;131.00;0.00;1.32
285;0;918.00;10.12;133.00;0.00;1.44
286;0;4380.00;10.25;133.00;0.00;1.36
287;0;2720.00;9.50;150.00;0.00;2.12
288;0;4688.00;10.25;135.00;0.00;1.36
289;0;556.00;9.70;141.00;0.00;1.48
290;0;2006.00;10.25;129.00;0.00;1.40
291;0;652.00;9.70;142.00;0.00;1.56
292;0;1811.00;9.70;136.00;0.00;1.24
293;0;813.00;9.70;127.00;0.00;1.08
294;0;2116.00;10.40;131.00;0.00;1.04
295;0;5611.00;9.80;135.00;0.00;1.04
296;0;3658.00;10.40;137.00;0.00;1.40
297;0;5137.00;9.70;143.00;0.00;1.36
298;0;1191.00;10.75;150.00;0.00;1.44
299;0;5308.00;10.35;138.00;0.00;1.16
300;0;2847.00;11.22;123.00;0.00;0.68
301;0;5033.00;9.70;136.00;0.00;1.44
302;0;763.00;9.90;140.00;0.00;1.12
303;0;2170.00;9.70;144.00;0.00;1.48
304;0;5359.00;9.70;145.00;0.00;1.28
305;0;384.00;9.70;142.00;0.00;1.48
306;0;5254.00;11.00;143.00;0.00;1.24
307;0;706.00;10.22;147.00;0.00;1.12
308;0;1887.00;10.10;147.00;0.00;1.48
309;0;4915.00;9.70;154.00;0.00;1.48
310;0;5410.00;9.70;146.00;0.00;1.20
311;0;2902.00;9.70;130.00;0.00;0.88
312;0;3250.00;9.70;128.00;0.00;0.64
313;0;3849.00;10.90;151.00;0.00;1.72
314;0;1036.00;9.70;146.00;0.00;1.48
315;0;1268.00;9.70;157.00;0.00;1.96
316;0;4217.00;9.70;162.00;0.00;1.44
317;0;2653.00;10.07;155.00;0.00;1.44
318;0;3328.00;9.70;158.00;0.00;0.60
319;0;4267.00;10.37;145.00;0.00;1.40
320;0;5559.00;9.70;155.00;0.00;1.56
321;0;1496.00;9.70;158.00;0.00;2.04
322;0;222.00;10.07;156.00;0.00;1.56
323;0;2469.00;9.70;157.00;0.00;1.04
324;0;3974.00;11.15;159.00;0.00;1.60
325;0;1376.00;9.70;157.00;0.00;1.96
326;0;4320.00;11.55;162.00;0.00;1.44
327;0;2273.00;9.70;157.00;0.00;1.28
328;0;4436.00;9.70;159.00;0.00;1.36
329;0;2421.00;9.70;156.00;0.00;1.48
330;0;3099.00;9.70;141.00;0.00;0.72
331;0;2963.00;9.70;161.00;0.00;1.64
332;0;3143.00;9.70;137.00;0.00;0.56
333;0;3189.00;9.70;135.00;0.00;0.52
334;0;3405.00;9.70;161.00;0.00;1.00
335;0;3725.00;9.70;162.00;0.00;1.44
336;0;1141.00;9.70;165.00;0.00;1.44
337;0;3030.00;9.70;148.00;0.00;0.76
338;0;2220.00;9.70;163.00;0.00;1.36
339;0;2548.00;9.70;162.00;0.00;1.24
340;0;2791.00;10.47;169.00;0.00;1.32
341;0;1677.00;9.70;168.00;0.00;1.40
342;0;4518.00;9.70;171.00;0.00;1.28
343;0;1608.00;9.70;176.00;0.00;1.64
344;0;1735.00;9.70;169.00;0.00;1.40
345;0;5199.00;9.70;170.00;0.00;1.52
346;0;5505.00;9.70;179.00;0.00;1.40
347;0;2846.00;9.92;161.00;0.00;1.24
348;0;27.00;9.70;172.00;0.00;1.56
349;0;510.00;10.40;171.00;0.00;1.36
350;0;3617.00;10.67;182.00;0.00;1.36
351;0;970.00;10.07;171.00;0.00;1.40
352;0;1830.00;9.70;171.00;0.00;1.40
353;0;3908.00;9.85;183.00;0.00;1.72
354;0;2590.00;10.30;180.00;0.00;1.28
355;0;3273.00;9.70;178.00;0.00;1.28
356;0;164.00;9.70;179.00;0.00;1.32
357;0;2070.00;11.40;168.00;0.00;1.04
358;0;4144.00;10.40;174.00;0.00;1.44
359;0;270.00;9.70;184.00;0.00;1.60
360;0;886.00;11.40;177.00;0.00;1.36
361;0;2327.00;9.90;173.00;0.00;1.28
362;0;2910.00;9.70;189.00;0.00;1.60
363;0;4870.00;9.70;183.00;0.00;1.24
364;0;1424.00;9.70;175.00;0.00;1.08
365;0;1938.00;9.70;170.00;0.00;1.08
366;0;1969.00;9.50;201.00;0.00;2.28
367;0;3488.00;9.50;213.00;0.00;2.40
368;0;3553.00;9.70;190.00;0.00;1.60
369;0;827.00;10.07;184.00;0.00;1.64
370;0;2111.00;9.70;182.00;0.00;1.48
371;0;3197.00;11.22;183.00;0.00;1.36
372;0;2392.00;9.70;197.00;0.00;1.88
373;0;5063.00;9.70;182.00;0.00;1.48
374;0;4065.00;11.17;187.00;0.00;1.28
375;0;4603.00;9.70;181.00;0.00;1.52
376;0;110.00;9.70;183.00;0.00;1.24
377;0;408.00;9.70;189.00;0.00;1.56
378;0;4667.00;10.97;185.00;0.00;1.28
379;0;5007.00;10.90;193.00;0.00;1.48
380;0;744.00;11.10;197.00;0.00;1.56
381;0;802.00;9.70;229.00;0.00;1.32
382;0;458.00;10.72;195.00;0.00;1.32
383;0;612.00;9.70;185.00;0.00;0.96
384;0;1070.00;9.70;190.00;0.00;1.28
385;0;1774.00;9.70;211.00;0.00;1.68
386;0;4021.00;9.72;202.00;0.00;1.28
387;0;4716.00;9.70;203.00;0.00;1.36
388;0;4816.00;9.97;197.00;0.00;1.28
389;0;3380.00;9.70;204.00;0.00;1.52
390;0;5606.00;10.90;193.00;0.00;1.16
391;0;3120.00;9.70;184.00;0.00;1.24
392;0;4373.00;9.70;191.00;0.00;1.20
393;0;4766.00;9.70;186.00;0.00;1.12
394;0;2737.00;9.70;199.00;0.00;1.48
395;0;5135.00;9.70;191.00;0.00;1.28
396;0;326.00;9.70;200.00;0.00;1.48
397;0;3021.00;9.70;191.00;0.00;1.12
398;0;3503.00;9.70;178.00;0.00;0.80
399;0;3666.00;9.70;202.00;0.00;1.40
400;0;925.00;9.70;211.00;0.00;1.32
401;0;4107.00;9.70;216.00;0.00;1.44
402;0;1467.00;9.70;197.00;0.00;1.36
403;0;2164.00;10.05;201.00;0.00;1.40
404;0;4957.00;9.70;203.00;0.00;1.32
405;0;5294.00;9.70;198.00;0.00;1.20
406;0;3314.00;9.70;204.00;0.00;1.48
407;0;3802.00;9.70;214.00;0.00;1.76
408;0;5455.00;10.12;206.00;0.00;1.40
409;0;4486.00;9.70;213.00;0.00;1.40
410;0;73.00;10.50;216.00;0.00;1.64
411;0;2508.00;9.70;202.00;0.00;1.32
412;0;4293.00;10.80;215.00;0.00;1.64
413;0;5241.00;9.92;208.00;0.00;1.40
414;0;5347.00;9.70;201.00;0.00;1.16
415;0;559.00;9.70;208.00;0.00;1.36
416;0;1891.00;10.10;199.00;0.00;1.12
417;0;4189.00;10.57;213.00;0.00;1.48
418;0;1124.00;9.70;213.00;0.00;1.40
419;0;2029.00;9.70;207.00;0.00;1.32
420;0;3439.00;9.70;214.00;0.00;1.16
421;0;5402.00;9.70;209.00;0.00;1.16
422;0;1023.00;9.70;217.00;0.00;1.24
423;0;662.00;9.70;212.00;0.00;1.68
424;0;5091.00;9.70;229.00;0.00;1.52
425;0;1405.00;9.85;220.00;0.00;1.40
426;0;2556.00;9.70;221.00;0.00;1.40
427;0;4555.00;9.70;213.00;0.00;1.36
428;0;377.00;10.07;235.00;0.00;1.84
429;0;2242.00;12.05;215.00;0.00;1.32
430;0;2632.00;9.70;221.00;0.00;1.72
431;0;1208.00;9.70;219.00;0.00;1.56
432;0;1559.00;9.70;218.00;0.00;1.36
433;0;2293.00;9.70;222.00;0.00;1.28
434;0;3239.00;9.70;236.00;0.00;1.84
435;0;3740.00;9.70;209.00;0.00;1.36
436;0;3071.00;11.65;205.00;0.00;1.36
437;0;3866.00;9.70;231.00;0.00;1.72
438;0;199.00;9.70;219.00;0.00;1.28
439;0;1281.00;9.70;228.00;0.00;1.76
440;0;2444.00;9.70;242.00;0.00;1.28
441;0;2977.00;11.85;219.00;0.00;1.32
442;0;4431.00;11.00;219.00;0.00;1.36
443;0;5548.00;9.70;223.00;0.00;1.44
444;0;2831.00;9.70;225.00;0.00;1.24
445;0;3968.00;10.00;219.00;0.00;1.32
446;0;1841.00;9.70;223.00;0.00;1.44
447;0;2070.00;10.92;229.00;0.00;1.52
448;0;2880.00;9.70;231.00;0.00;1.24
449;0;4907.00;9.70;231.00;0.00;1.28
450;0;1699.00;9.70;224.00;0.00;1.48
451;0;1359.00;9.70;235.00;0.00;1.36
452;0;1641.00;9.70;242.00;0.00;1.60
453;0;4241.00;11.12;239.00;0.00;1.52
454;0;971.00;9.70;231.00;0.00;1.28
455;0;2696.00;9.70;241.00;0.00;1.72
456;0;494.00;9.85;236.00;0.00;1.52
457;0;869.00;9.85;238.00;0.00;1.40
458;0;2769.00;9.70;225.00;0.00;1.04
459;0;2352.00;9.70;240.00;0.00;1.48
460;0;2202.00;9.70;249.00;0.00;1.52
461;0;3136.00;9.70;249.00;0.00;1.12
462;0;3596.00;9.70;235.00;0.00;1.32
463;0;5203.00;9.70;251.00;0.00;1.40
464;0;611.00;10.17;255.00;0.00;1.84
465;0;26.00;9.70;245.00;0.00;1.36
466;0;147.00;11.10;243.00;0.00;1.44
467;0;250.00;9.97;237.00;0.00;1.28
468;0;3027.00;10.45;254.00;0.00;1.72
469;0;3932.00;11.07;257.00;0.00;1.80
470;0;4850.00;9.80;243.00;0.00;1.44
471;0;2933.00;9.77;244.00;0.00;1.36
472;0;4602.00;10.70;243.00;0.00;1.00
473;0;5153.00;9.70;238.00;0.00;1.32
474;0;1487.00;11.67;251.00;0.00;1.60
475;0;4148.00;9.70;252.00;0.00;1.52
476;0;722.00;9.75;253.00;0.00;1.80
477;0;4766.00;9.70;238.00;0.00;1.24
478;0;1885.00;9.50;264.00;0.00;1.96
479;0;5611.00;9.70;245.00;0.00;0.96
480;0;1987.00;9.70;250.00;0.00;1.44
481;0;4664.00;9.70;243.00;0.00;1.40
482;0;1321.00;9.70;275.00;0.00;1.44
483;0;5025.00;9.70;255.00;0.00;1.64
484;0;3345.00;9.70;250.00;0.00;1.36
485;0;4372.00;9.75;244.00;0.00;1.24
486;0;5318.00;9.70;250.00;0.00;1.16
487;0;5367.00;9.70;250.00;0.00;1.16
488;0;303.00;9.70;257.00;0.00;1.44
489;0;2144.00;9.70;258.00;0.00;1.32
490;0;3678.00;9.70;245.00;0.00;1.04
491;0;1066.00;10.97;255.00;0.00;1.48
492;0;2391.00;9.80;277.00;0.00;1.00
493;0;2486.00;10.00;259.00;0.00;1.28
494;0;3428.00;9.70;258.00;0.00;1.28
495;0;3634.00;9.70;260.00;0.00;1.16
496;0;5510.00;9.70;266.00;0.00;1.40
497;0;4081.00;9.70;269.00;0.00;1.56
498;0;5265.00;9.70;261.00;0.00;1.32
499;0;1170.00;10.05;262.00;0.00;1.24
500;0;449.00;9.70;275.00;0.00;1.84
501;0;3168.00;9.70;313.00;0.00;0.80
502;0;3746.00;9.70;271.00;0.00;1.56
503;0;5461.00;10.10;261.00;0.00;1.28
504;0;1434.00;9.70;277.00;0.00;1.40
505;0;4951.00;10.62;264.00;0.00;1.36
506;0;3481.00;9.70;271.00;0.00;1.08
507;0;3577.00;9.50;294.00;0.00;2.60
508;0;2534.00;10.50;269.00;0.00;1.40
509;0;4015.00;9.70;264.00;0.00;1.44
510;0;4503.00;9.70;274.00;0.00;1.44
511;0;1800.00;9.87;269.00;0.00;1.44
512;0;2599.00;9.70;263.00;0.00;1.24
513;0;3815.00;10.60;276.00;0.00;1.56
514;0;94.00;9.70;268.00;0.00;1.40
515;0;543.00;9.70;263.00;0.00;1.16
516;0;912.00;9.70;273.00;0.00;1.52
517;0;1602.00;11.65;282.00;0.00;1.40
518;0;4720.00;9.85;272.00;0.00;1.32
519;0;1731.00;10.87;269.00;0.00;1.36
520;0;3389.00;9.75;280.00;0.00;1.44
521;0;5408.00;9.82;276.00;0.00;1.36
522;0;1120.00;9.70;275.00;0.00;1.40
523;0;2092.00;9.70;273.00;0.00;1.24
524;0;203.00;9.70;277.00;0.00;1.48
525;0;4201.00;9.70;282.00;0.00;1.48
526;0;4343.00;9.70;284.00;0.00;1.32
527;0;4563.00;10.00;284.00;0.00;1.60
528;0;1549.00;10.60;274.00;0.00;1.40
529;0;4645.00;9.70;297.00;0.00;1.84
530;0;996.00;9.70;276.00;0.00;1.28
531;0;5569.00;9.70;282.00;0.00;1.40
532;0;2026.00;11.15;287.00;0.00;1.48
533;0;2301.00;9.97;271.00;0.00;1.00
534;0;4443.00;11.77;283.00;0.00;1.48
535;0;2857.00;10.02;280.00;0.00;1.20
536;0;4796.00;9.70;281.00;0.00;1.40
537;0;769.00;9.70;281.00;0.00;1.20
538;0;3296.00;9.70;267.00;0.00;0.76
539;0;4290.00;9.70;284.00;0.00;1.40
540;0;2750.00;9.70;295.00;0.00;1.64
541;0;2243.00;9.70;283.00;0.00;1.36
542;0;2647.00;9.77;291.00;0.00;1.24
543;0;350.00;9.70;292.00;0.00;1.56
544;0;831.00;9.70;290.00;0.00;1.36
545;0;1217.00;9.70;296.00;0.00;1.32
546;0;3260.00;9.70;364.00;0.00;0.24
547;0;1946.00;9.70;296.00;0.00;1.40
548;0;2907.00;11.15;286.00;0.00;1.20
549;0;3292.00;9.70;302.00;0.00;1.08
550;0;2966.00;11.10;285.00;0.00;1.20
551;0;687.00;9.90;306.00;0.00;1.52
552;0;3696.00;9.70;302.00;0.00;1.88
553;0;5107.00;10.15;297.00;0.00;1.36
554;0;5152.00;10.27;308.00;0.00;1.16
555;0;2802.00;9.70;281.00;0.00;1.68
556;0;3880.00;9.70;295.00;0.00;1.48
557;0;2459.00;10.50;306.00;0.00;1.52
558;0;4868.00;9.97;303.00;0.00;1.72
559;0;259.00;10.22;293.00;0.00;1.32
560;0;3972.00;9.70;304.00;0.00;1.52
561;0;402.00;9.70;316.00;0.00;1.80
562;0;1377.00;9.70;295.00;0.00;1.24
