115;floating_harbor;1657.52;9.50;40.38;0.69;665
115;floating_harbor;1718.23;9.50;51.96;0.11;1237
115;floating_harbor;1810.00;9.50;55.00;0.00;1926
115;floating_harbor;1673.47;9.50;57.30;0.91;2216
121;arms_factory;2334.00;11.23;460.00;4.05;0
121;arms_factory;2337.00;11.48;456.00;0.44;0
121;arms_factory;2329.00;11.43;456.00;4.56;0
121;arms_factory;2334.00;12.55;455.00;6.12;0
121;supply_node;2333.00;11.68;457.00;2.95;0
121;bunker;2324.00;10.70;463.00;0.50;0
121;bunker;2334.00;11.93;452.00;2.06;0
121;coastal_bunker;2338.00;12.05;449.00;1.57;0
121;dockyard;2334.00;10.40;446.00;1.57;0
121;anti_air_building;2327.00;11.05;459.00;0.51;0
121;anti_air_building;2328.00;10.82;459.00;4.63;0
121;anti_air_building;2337.00;13.93;458.00;1.01;0
121;synthetic_refinery;2329.00;11.93;458.00;3.68;0
121;fuel_silo;2330.00;11.80;453.00;0.41;0
121;rocket_site;2332.00;11.95;452.00;5.74;0
121;floating_harbor;2345.00;9.50;457.00;-1.57;7544
121;floating_harbor;2338.82;9.50;474.57;-1.34;8614
21;floating_harbor;2328.31;9.50;438.44;-2.28;336
21;floating_harbor;2330.37;9.50;441.86;-0.20;2529
122;arms_factory;2291.00;10.18;473.00;0.50;0
122;arms_factory;2272.00;11.50;495.00;2.06;0
122;arms_factory;2292.00;10.85;487.00;0.51;0
122;industrial_complex;2251.00;11.40;494.00;4.63;0
122;industrial_complex;2288.00;9.70;471.00;1.01;0
122;industrial_complex;2285.00;12.48;479.00;3.68;0
122;air_base;2291.00;9.78;485.00;2.12;0
122;supply_node;2256.00;11.50;489.00;5.69;0
122;supply_node;2280.00;10.98;486.00;4.92;0
122;supply_node;2299.00;9.98;472.00;5.62;0
122;bunker;2287.00;11.07;483.00;1.18;0
122;bunker;2265.00;10.82;494.00;0.58;0
122;anti_air_building;2282.00;12.62;481.00;1.69;0
122;anti_air_building;2250.00;10.53;500.00;4.35;0
122;synthetic_refinery;2288.00;11.60;476.00;1.09;0
122;rocket_site;2266.00;10.65;481.00;3.15;0
7;arms_factory;2377.00;9.90;565.00;6.18;0
7;arms_factory;2409.00;10.38;555.00;1.10;0
7;arms_factory;2389.00;10.53;560.00;5.22;0
7;arms_factory;2370.00;9.90;554.00;0.50;0
7;arms_factory;2371.00;9.90;551.00;4.62;0
7;arms_factory;2379.00;9.90;555.00;5.83;0
7;industrial_complex;2380.00;11.32;536.00;3.67;0
7;industrial_complex;2388.00;10.55;542.00;0.40;0
7;industrial_complex;2382.00;9.90;550.00;1.61;0
7;industrial_complex;2392.00;10.95;532.00;5.73;0
7;industrial_complex;2393.00;11.90;538.00;2.12;0
7;industrial_complex;2402.00;11.53;571.00;3.68;0
7;air_base;2390.00;11.85;528.00;0.06;0
7;supply_node;2407.00;11.38;565.00;4.38;0
7;supply_node;2380.00;11.43;535.00;5.86;0
7;supply_node;2389.00;9.90;558.00;2.51;0
7;supply_node;2370.00;9.90;560.00;5.10;0
7;supply_node;2412.00;11.80;585.00;1.75;0
7;bunker;2411.00;11.60;571.00;4.18;0
7;bunker;2393.00;9.90;541.00;0.57;0
7;bunker;2369.00;10.15;563.00;4.69;0
7;bunker;2390.00;10.93;551.00;5.90;0
7;bunker;2409.00;12.10;584.00;2.63;0
7;anti_air_building;2377.00;10.40;564.00;5.30;0
7;anti_air_building;2392.00;10.73;551.00;1.68;0
7;anti_air_building;2402.00;10.95;559.00;4.34;0
7;synthetic_refinery;2397.00;11.00;539.00;1.07;0
7;fuel_silo;2399.00;10.53;545.00;2.29;0
7;rocket_site;2367.00;11.38;536.00;4.25;0
7;nuclear_reactor;2366.00;10.98;545.00;4.35;0
2;arms_factory;2343.00;9.90;520.00;5.67;0
2;arms_factory;2371.00;10.32;517.00;2.05;0
2;arms_factory;2415.00;11.75;496.00;4.71;0
2;arms_factory;2344.00;9.90;518.00;1.45;0
2;arms_factory;2369.00;11.10;515.00;4.11;0
2;arms_factory;2405.00;11.95;494.00;0.50;0
2;industrial_complex;2343.00;11.45;511.00;2.05;0
2;industrial_complex;2383.00;11.18;512.00;6.18;0
2;industrial_complex;2410.00;12.10;491.00;1.10;0
2;industrial_complex;2324.00;12.40;510.00;5.22;0
2;industrial_complex;2376.00;11.43;510.00;0.50;0
2;industrial_complex;2368.00;11.00;522.00;4.62;0
2;air_base;2344.00;10.88;507.00;5.83;0
2;supply_node;2408.00;11.95;494.00;2.27;0
2;supply_node;2390.00;11.70;482.00;0.03;0
2;supply_node;2356.00;12.43;498.00;2.97;0
2;supply_node;2396.00;12.73;507.00;4.45;0
2;supply_node;2376.00;11.43;510.00;2.21;0
2;supply_node;2423.00;11.68;509.00;3.68;0
2;supply_node;2335.00;13.00;515.00;0.34;0
2;supply_node;2358.00;13.03;519.00;4.38;0
2;naval_base;2404.00;10.53;486.00;0.38;10679
2;naval_base;2398.00;11.48;482.00;0.59;11398
2;naval_base;2422.00;10.18;498.00;0.95;10679
2;bunker;2414.00;10.73;508.00;1.17;0
2;bunker;2363.00;12.78;503.00;4.18;0
2;bunker;2333.00;13.45;510.00;0.57;0
2;bunker;2386.00;12.57;502.00;4.69;0
2;bunker;2392.00;11.73;488.00;5.90;0
2;bunker;2375.00;12.73;495.00;2.63;0
2;bunker;2411.00;10.90;494.00;5.30;0
2;bunker;2364.00;11.30;523.00;1.68;0
2;coastal_bunker;2407.00;11.10;488.00;0.38;0
2;coastal_bunker;2398.00;11.48;482.00;0.59;0
2;coastal_bunker;2436.00;12.03;512.00;0.95;0
2;dockyard;2417.00;10.00;493.00;0.38;0
2;anti_air_building;2381.00;11.90;514.00;4.25;0
2;anti_air_building;2404.00;11.85;503.00;4.35;0
2;anti_air_building;2336.00;13.30;511.00;2.19;0
2;synthetic_refinery;2376.00;11.93;512.00;4.85;0
2;fuel_silo;2405.00;12.40;501.00;0.13;0
2;rocket_site;2369.00;10.50;510.00;0.63;0
2;nuclear_reactor;2387.00;12.60;493.00;3.30;0
2;floating_harbor;2412.60;9.50;482.50;-2.76;9765
2;floating_harbor;2397.88;9.50;470.18;-2.55;9938
2;floating_harbor;2435.70;9.50;499.93;-2.19;10442
3;arms_factory;2409.00;11.65;532.00;4.11;0
3;arms_factory;2437.00;10.82;534.00;0.50;0
3;arms_factory;2450.00;11.70;536.00;2.05;0
3;arms_factory;2431.00;11.28;542.00;6.18;0
3;arms_factory;2418.00;11.55;533.00;1.10;0
3;arms_factory;2417.00;12.40;535.00;5.22;0
3;industrial_complex;2440.00;11.93;519.00;0.50;0
3;industrial_complex;2413.00;12.85;519.00;4.62;0
3;industrial_complex;2445.00;12.55;545.00;5.83;0
3;industrial_complex;2447.00;11.30;547.00;3.67;0
3;industrial_complex;2424.00;10.85;538.00;0.40;0
3;industrial_complex;2444.00;11.70;523.00;1.61;0
3;air_base;2451.00;12.53;525.00;5.73;0
3;supply_node;2415.00;14.12;533.00;2.21;0
3;supply_node;2434.00;10.85;549.00;3.68;0
3;supply_node;2445.00;11.75;528.00;0.34;0
3;naval_base;2450.00;12.07;517.00;0.43;11389
3;bunker;2444.00;11.55;529.00;4.28;0
3;bunker;2429.00;10.00;537.00;2.12;0
3;bunker;2446.00;12.53;545.00;4.79;0
3;coastal_bunker;2454.00;11.65;518.00;0.43;0
3;dockyard;2448.00;10.43;516.00;0.43;0
3;anti_air_building;2435.00;12.50;533.00;0.57;0
3;anti_air_building;2436.00;10.82;535.00;4.69;0
3;anti_air_building;2428.00;12.18;541.00;5.90;0
3;synthetic_refinery;2421.00;11.90;532.00;2.63;0
3;fuel_silo;2430.00;12.28;558.00;5.30;0
3;rocket_site;2444.00;11.93;542.00;4.34;0
3;nuclear_reactor;2446.00;12.73;544.00;1.07;0
3;floating_harbor;2452.90;9.50;510.63;-2.71;10630
4;arms_factory;2476.00;10.50;548.00;4.62;0
4;arms_factory;2429.00;12.00;565.00;5.83;0
4;arms_factory;2466.00;11.50;555.00;3.67;0
4;arms_factory;2497.00;11.55;573.00;0.40;0
4;arms_factory;2467.00;11.35;558.00;1.61;0
4;arms_factory;2448.00;10.78;565.00;5.73;0
4;industrial_complex;2428.00;11.35;577.00;2.12;0
4;industrial_complex;2480.00;10.00;530.00;3.68;0
4;industrial_complex;2496.00;10.68;548.00;0.06;0
4;industrial_complex;2458.00;10.60;573.00;4.18;0
4;industrial_complex;2466.00;11.65;544.00;4.28;0
4;industrial_complex;2489.00;11.45;541.00;2.12;0
4;air_base;2489.00;10.57;564.00;4.79;0
4;supply_node;2488.00;10.10;539.00;1.75;0
4;supply_node;2428.00;11.28;575.00;4.68;0
4;supply_node;2500.00;12.40;563.00;0.98;0
4;supply_node;2444.00;11.75;566.00;3.92;0
4;supply_node;2474.00;10.98;548.00;5.40;0
4;supply_node;2468.00;11.45;529.00;3.15;0
4;supply_node;2482.00;10.75;568.00;6.09;0
4;supply_node;2454.00;11.15;552.00;1.29;0
4;supply_node;2461.00;10.18;566.00;5.33;0
4;naval_base;2503.00;10.68;550.00;1.29;11045
4;naval_base;2478.00;9.60;526.00;0.32;11389
4;naval_base;2498.00;10.30;541.00;-4.61;11045
4;bunker;2475.00;11.00;549.00;4.25;0
4;bunker;2444.00;12.20;574.00;4.35;0
4;bunker;2497.00;12.35;568.00;2.19;0
4;bunker;2482.00;10.85;569.00;4.85;0
4;bunker;2466.00;12.28;572.00;0.13;0
4;bunker;2457.00;11.32;559.00;2.80;0
4;bunker;2435.00;11.82;569.00;0.63;0
4;bunker;2459.00;11.65;527.00;3.30;0
4;bunker;2490.00;10.40;536.00;4.86;0
4;coastal_bunker;2491.00;10.48;534.00;0.32;0
4;coastal_bunker;2507.00;12.82;559.00;1.29;0
4;coastal_bunker;2457.00;11.38;519.00;0.32;0
4;dockyard;2497.00;9.65;539.00;-4.61;0
4;anti_air_building;2506.00;10.93;566.00;1.14;0
4;anti_air_building;2492.00;11.62;572.00;2.35;0
4;anti_air_building;2480.00;11.03;554.00;0.19;0
4;synthetic_refinery;2420.00;11.75;574.00;1.75;0
4;fuel_silo;2475.00;11.15;526.00;4.42;0
4;rocket_site;2454.00;11.07;559.00;3.81;0
4;nuclear_reactor;2471.00;11.10;540.00;5.02;0
4;floating_harbor;2492.21;9.50;526.36;-2.82;1100
4;floating_harbor;2513.73;9.50;559.08;-1.85;2145
4;floating_harbor;2472.21;9.50;516.36;-2.82;10386
5;arms_factory;2453.00;11.43;590.00;5.73;0
5;arms_factory;2503.00;10.93;586.00;2.12;0
5;arms_factory;2474.00;10.78;587.00;3.68;0
5;arms_factory;2437.00;13.32;609.00;0.06;0
5;arms_factory;2441.00;11.50;605.00;4.18;0
5;arms_factory;2477.00;10.00;604.00;4.28;0
5;industrial_complex;2421.00;13.15;593.00;2.12;0
5;industrial_complex;2443.00;11.65;595.00;4.79;0
5;industrial_complex;2452.00;12.98;583.00;1.17;0
5;industrial_complex;2486.00;11.38;592.00;4.18;0
5;industrial_complex;2474.00;10.93;580.00;0.57;0
5;industrial_complex;2459.00;11.53;599.00;4.69;0
5;air_base;2496.00;12.05;582.00;5.90;0
5;supply_node;2448.00;12.05;616.00;3.15;0
5;supply_node;2429.00;12.43;595.00;6.09;0
5;supply_node;2466.00;10.23;610.00;1.29;0
5;supply_node;2494.00;13.35;590.00;5.33;0
5;supply_node;2447.00;10.45;590.00;0.52;0
5;supply_node;2463.00;11.53;590.00;3.46;0
5;supply_node;2445.00;13.12;607.00;1.22;0
5;supply_node;2480.00;11.30;580.00;2.70;0
5;supply_node;2477.00;11.00;593.00;5.63;0
5;naval_base;2474.00;10.10;612.00;-3.73;11314
5;naval_base;2499.00;9.90;596.00;-3.04;11314
5;naval_base;2454.00;10.05;626.00;-3.75;11314
5;bunker;2482.00;11.85;590.00;2.80;0
5;bunker;2435.00;11.55;588.00;0.63;0
5;bunker;2477.00;10.40;609.00;3.30;0
5;bunker;2440.00;11.15;598.00;4.86;0
5;bunker;2471.00;10.38;592.00;1.24;0
5;bunker;2481.00;11.43;576.00;5.37;0
5;bunker;2496.00;13.10;588.00;1.75;0
5;bunker;2437.00;13.12;608.00;3.30;0
5;bunker;2456.00;11.20;622.00;1.14;0
5;coastal_bunker;2465.00;11.38;617.00;-3.73;0
5;coastal_bunker;2503.00;9.90;592.00;1.25;0
5;coastal_bunker;2457.00;10.62;625.00;-3.75;0
5;dockyard;2475.00;9.90;612.00;-3.73;0
5;anti_air_building;2450.00;11.38;602.00;0.80;0
5;anti_air_building;2460.00;10.05;603.00;3.81;0
5;anti_air_building;2429.00;11.07;590.00;5.02;0
5;synthetic_refinery;2477.00;10.25;586.00;2.86;0
5;fuel_silo;2451.00;13.65;581.00;0.70;0
5;rocket_site;2483.00;10.65;577.00;4.93;0
5;nuclear_reactor;2467.00;11.35;596.00;1.31;0
5;floating_harbor;2459.01;9.50;631.73;-0.61;923
5;floating_harbor;2473.88;9.50;621.82;-0.59;9416
5;floating_harbor;2492.30;9.50;606.97;0.10;9783
6;arms_factory;2374.00;10.98;574.00;4.28;0
6;arms_factory;2353.00;9.90;565.00;2.12;0
6;arms_factory;2341.00;11.07;565.00;4.79;0
6;arms_factory;2301.00;11.20;555.00;1.17;0
6;arms_factory;2409.00;12.23;593.00;4.18;0
6;arms_factory;2406.00;11.28;591.00;0.57;0
6;industrial_complex;2324.00;11.20;565.00;4.69;0
6;industrial_complex;2327.00;10.70;562.00;5.90;0
6;industrial_complex;2389.00;11.07;582.00;2.63;0
6;industrial_complex;2364.00;9.98;572.00;5.30;0
6;industrial_complex;2354.00;9.90;566.00;1.68;0
6;industrial_complex;2314.00;11.23;560.00;4.34;0
6;air_base;2308.00;11.43;555.00;1.07;0
6;supply_node;2441.00;11.85;620.00;3.46;0
6;supply_node;2425.00;12.25;604.00;1.22;0
6;supply_node;2317.00;10.93;560.00;2.70;0
6;supply_node;2350.00;10.45;565.00;5.63;0
6;supply_node;2404.00;11.38;589.00;1.94;0
6;supply_node;2376.00;11.00;575.00;4.87;0
6;naval_base;2451.00;13.50;628.00;-3.93;11134
6;bunker;2316.00;11.10;561.00;2.80;0
6;bunker;2339.00;11.00;563.00;0.63;0
6;bunker;2403.00;11.18;588.00;3.30;0
6;bunker;2422.00;11.98;600.00;4.86;0
6;bunker;2370.00;12.03;575.00;1.24;0
6;bunker;2449.00;12.75;627.00;5.37;0
6;coastal_bunker;2450.00;13.82;629.00;-3.93;0
6;dockyard;2451.00;13.50;628.00;-3.93;0
6;anti_air_building;2328.00;10.75;562.00;1.14;0
6;anti_air_building;2309.00;10.32;557.00;2.35;0
6;anti_air_building;2373.00;10.98;575.00;0.19;0
6;synthetic_refinery;2354.00;9.90;566.00;1.75;0
6;fuel_silo;2347.00;11.23;563.00;4.42;0
6;rocket_site;2449.00;13.43;628.00;3.81;0
6;nuclear_reactor;2403.00;11.25;587.00;5.02;0
6;floating_harbor;2455.95;9.50;634.95;-0.79;11582
14;arms_factory;2090.00;10.45;576.00;2.80;0
14;arms_factory;2083.00;10.35;563.00;0.63;0
14;arms_factory;2070.00;11.30;535.00;3.30;0
14;arms_factory;2231.00;11.40;592.00;4.86;0
14;arms_factory;2254.00;12.30;581.00;1.24;0
14;arms_factory;2262.00;11.55;571.00;5.37;0
14;industrial_complex;2240.00;13.03;588.00;1.75;0
14;industrial_complex;2175.00;11.57;617.00;3.30;0
14;industrial_complex;2265.00;11.20;565.00;1.14;0
14;industrial_complex;2283.00;13.48;557.00;2.35;0
14;industrial_complex;2168.00;10.65;615.00;0.19;0
14;industrial_complex;2277.00;13.55;561.00;1.75;0
14;air_base;2128.00;12.95;609.00;4.42;0
14;supply_node;2242.00;12.18;585.00;1.71;0
14;supply_node;2276.00;13.23;562.00;3.19;0
14;supply_node;2075.00;10.80;550.00;6.12;0
14;supply_node;2158.00;9.90;612.00;3.88;0
14;bunker;2106.00;11.20;598.00;4.93;0
14;bunker;2068.00;11.38;533.00;1.31;0
14;bunker;2212.00;10.80;608.00;5.43;0
14;bunker;2256.00;11.28;576.00;5.54;0
14;bunker;2146.00;10.00;611.00;3.37;0
14;bunker;2276.00;13.20;560.00;6.04;0
14;anti_air_building;2095.00;11.57;580.00;2.42;0
14;anti_air_building;2083.00;9.90;570.00;3.98;0
14;anti_air_building;2073.00;9.93;541.00;1.82;0
14;synthetic_refinery;2086.00;10.62;575.00;4.49;0
14;fuel_silo;2243.00;12.10;585.00;6.04;0
14;rocket_site;2228.00;11.15;591.00;5.09;0
14;nuclear_reactor;2257.00;11.55;577.00;2.93;0
129;arms_factory;2122.00;9.90;594.00;3.45;0
129;arms_factory;2126.00;9.90;573.00;4.66;0
129;arms_factory;2131.00;9.90;589.00;1.39;0
129;arms_factory;2123.00;11.05;577.00;4.05;0
129;arms_factory;2165.00;11.25;598.00;0.44;0
129;arms_factory;2132.00;10.90;565.00;4.56;0
129;industrial_complex;2208.00;10.80;599.00;6.12;0
129;industrial_complex;2114.00;9.90;587.00;3.96;0
129;industrial_complex;2095.00;12.73;545.00;5.16;0
129;industrial_complex;2111.00;9.90;591.00;3.00;0
129;industrial_complex;2114.00;12.20;566.00;4.57;0
129;industrial_complex;2161.00;10.40;607.00;0.95;0
129;air_base;2106.00;10.70;568.00;3.61;0
129;supply_node;2166.00;10.62;603.00;0.78;0
129;supply_node;2112.00;10.30;545.00;2.26;0
129;supply_node;2127.00;9.90;576.00;5.20;0
129;supply_node;2129.00;12.45;559.00;2.95;0
129;supply_node;2111.00;9.90;579.00;4.43;0
129;supply_node;2187.00;9.90;597.00;1.08;0
129;supply_node;2206.00;10.70;597.00;3.67;0
129;supply_node;2143.00;9.90;599.00;0.32;0
129;supply_node;2097.00;10.73;560.00;1.80;0
129;supply_node;2123.00;9.90;597.00;5.84;0
129;supply_node;2141.00;9.90;585.00;2.49;0
129;supply_node;2165.00;11.05;589.00;3.97;0
129;bunker;2111.00;9.90;547.00;0.51;0
129;bunker;2106.00;11.40;558.00;4.63;0
129;bunker;2118.00;9.90;596.00;1.01;0
129;bunker;2165.00;10.45;606.00;3.68;0
129;bunker;2172.00;10.38;584.00;0.41;0
129;bunker;2188.00;9.90;602.00;1.62;0
129;bunker;2108.00;10.30;569.00;5.74;0
129;bunker;2150.00;11.80;591.00;2.12;0
129;bunker;2210.00;11.40;595.00;3.69;0
129;bunker;2138.00;11.73;567.00;0.07;0
129;bunker;2128.00;12.73;567.00;4.19;0
129;bunker;2147.00;11.45;597.00;4.29;0
129;anti_air_building;2154.00;10.00;598.00;2.13;0
129;anti_air_building;2108.00;9.90;584.00;6.25;0
129;anti_air_building;2116.00;10.55;542.00;1.18;0
129;synthetic_refinery;2120.00;9.90;586.00;4.20;0
129;fuel_silo;2130.00;9.90;576.00;0.58;0
129;rocket_site;2104.00;10.10;566.00;5.91;0
129;nuclear_reactor;2202.00;9.93;599.00;2.64;0
12;arms_factory;2190.00;11.55;536.00;4.86;0
12;arms_factory;2182.00;13.07;540.00;1.24;0
12;arms_factory;2203.00;11.60;556.00;5.37;0
12;arms_factory;2223.00;9.98;581.00;1.75;0
12;arms_factory;2204.00;11.62;550.00;3.30;0
12;arms_factory;2211.00;12.23;541.00;1.14;0
12;industrial_complex;2214.00;13.95;545.00;2.35;0
12;industrial_complex;2223.00;10.55;570.00;0.19;0
12;industrial_complex;2171.00;10.40;567.00;1.75;0
12;industrial_complex;2157.00;11.57;571.00;4.42;0
12;industrial_complex;2154.00;11.62;562.00;0.80;0
12;industrial_complex;2148.00;10.57;567.00;3.81;0
12;air_base;2159.00;11.10;537.00;5.02;0
12;supply_node;2155.00;11.12;570.00;3.88;0
12;supply_node;2151.00;12.48;540.00;5.36;0
12;supply_node;2245.00;11.03;571.00;2.01;0
12;supply_node;2172.00;12.45;524.00;4.60;0
12;supply_node;2230.00;12.57;573.00;1.25;0
12;supply_node;2194.00;10.78;511.00;4.18;0
12;supply_node;2186.00;11.93;571.00;0.48;0
12;supply_node;2236.00;11.53;548.00;3.42;0
12;supply_node;2171.00;10.93;553.00;4.90;0
12;supply_node;2218.00;10.75;529.00;2.66;0
12;supply_node;2207.00;10.53;578.00;5.59;0
12;supply_node;2193.00;12.30;538.00;0.79;0
12;supply_node;2221.00;10.50;582.00;4.83;0
12;supply_node;2209.00;12.03;559.00;0.03;0
12;supply_node;2219.00;11.10;543.00;2.96;0
12;bunker;2196.00;10.85;506.00;5.09;0
12;bunker;2203.00;12.62;543.00;2.93;0
12;bunker;2169.00;10.45;567.00;4.49;0
12;bunker;2180.00;13.12;536.00;0.87;0
12;bunker;2169.00;12.10;540.00;3.54;0
12;bunker;2240.00;11.88;563.00;1.38;0
12;bunker;2234.00;11.40;571.00;2.93;0
12;bunker;2242.00;11.40;558.00;5.60;0
12;bunker;2214.00;10.93;528.00;3.44;0
12;bunker;2220.00;12.32;566.00;6.11;0
12;bunker;2203.00;10.10;577.00;1.38;0
12;bunker;2147.00;12.35;537.00;4.05;0
12;bunker;2222.00;11.35;537.00;1.88;0
12;bunker;2195.00;10.68;571.00;1.99;0
12;bunker;2224.00;10.12;588.00;6.11;0
12;anti_air_building;2229.00;11.35;560.00;2.49;0
12;anti_air_building;2171.00;10.32;564.00;5.16;0
12;anti_air_building;2189.00;10.25;528.00;0.43;0
12;synthetic_refinery;2177.00;9.90;558.00;4.56;0
12;fuel_silo;2210.00;11.07;581.00;0.94;0
12;rocket_site;2209.00;11.53;575.00;0.34;0
12;nuclear_reactor;2196.00;9.93;541.00;3.00;0
35;arms_factory;2271.00;11.12;509.00;0.34;0
35;arms_factory;2262.00;9.90;508.00;3.00;0
35;arms_factory;2272.00;11.93;512.00;5.67;0
35;arms_factory;2209.00;13.80;491.00;2.05;0
35;arms_factory;2212.00;13.73;495.00;5.06;0
35;arms_factory;2205.00;14.48;494.00;6.28;0
35;industrial_complex;2238.00;13.07;522.00;4.12;0
35;industrial_complex;2236.00;12.98;528.00;0.50;0
35;industrial_complex;2233.00;11.95;526.00;2.05;0
35;industrial_complex;2269.00;11.07;530.00;6.18;0
35;industrial_complex;2263.00;13.70;529.00;2.56;0
35;industrial_complex;2254.00;12.00;528.00;4.12;0
35;air_base;2232.00;13.50;502.00;0.50;0
35;supply_node;2258.00;13.53;536.00;4.34;0
35;supply_node;2213.00;14.05;488.00;5.81;0
35;supply_node;2234.00;11.43;495.00;3.57;0
35;supply_node;2260.00;12.82;557.00;5.05;0
35;supply_node;2240.00;10.12;517.00;1.70;0
35;supply_node;2217.00;13.70;512.00;5.74;0
35;supply_node;2278.00;13.18;550.00;0.94;0
35;supply_node;2266.00;11.88;513.00;3.88;0
35;bunker;2224.00;10.73;482.00;0.06;0
35;bunker;2263.00;9.90;505.00;4.18;0
35;bunker;2240.00;10.98;511.00;5.74;0
35;bunker;2216.00;9.98;519.00;2.12;0
35;bunker;2277.00;13.20;553.00;4.79;0
35;bunker;2230.00;11.57;495.00;1.52;0
35;bunker;2252.00;11.70;557.00;2.73;0
35;bunker;2254.00;11.20;529.00;0.57;0
35;anti_air_building;2232.00;11.82;488.00;3.24;0
35;anti_air_building;2228.00;11.38;486.00;4.79;0
35;anti_air_building;2225.00;13.75;508.00;2.63;0
35;synthetic_refinery;2212.00;14.07;507.00;5.30;0
35;fuel_silo;2216.00;13.65;505.00;1.68;0
35;rocket_site;2266.00;12.85;534.00;1.08;0
35;nuclear_reactor;2255.00;13.07;538.00;3.74;0
13;arms_factory;2118.00;11.03;510.00;0.19;0
13;arms_factory;2126.00;12.23;507.00;1.75;0
13;arms_factory;2123.00;11.20;539.00;4.42;0
13;arms_factory;2129.00;10.82;481.00;0.80;0
13;arms_factory;2134.00;12.48;518.00;3.81;0
13;arms_factory;2122.00;11.60;514.00;5.02;0
